OYAHMCD,SEQ,STRNO,OYAREVNO,STRSEQ,KOHMCD,SIZEX,SIZEY,SIZEZ,SHAPEQTY,OYAQTYKBN,OYAQTY,OYAUNIT,KOQTY,KOUNIT,VALDEC,HASUKBN,NOTE,REVNOTE,REVDT,REVTANCD,VALFLG,INSTID,INSTDT,UPDTID,UPDTDT
SPL-2434CA38,1,1,1,1,MA-SPL-2434CA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2440AA,1,1,1,1,MA-SPL-2440AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2440BA,1,1,1,1,MA-SPL-2440BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2452AA,1,1,1,1,MA-SPL-2452AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2452BA,1,1,1,1,MA-SPL-2452BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2452CA,1,1,1,1,MA-SPL-2452CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2452DA,1,1,1,1,MA-SPL-2452DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2456BB1081,1,1,1,1,MA-SPL-2456BB1081,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2456CB,1,1,1,1,MA-KF20-03902AB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2456CD,1,1,1,1,MA-SPL-2456CD,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2463CA,1,1,1,1,MA-SPL-2463CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2463DA,1,1,1,1,MA-SPL-2463DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2508EB1333-2A,1,1,1,1,MA-SPL-2508EB1333-2A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2513AA,1,1,1,1,MA-SPL-2513AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2513BA,1,1,1,1,MA-SPL-2513BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2521QA,1,1,1,1,MA-SPL-2521QA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2529AA,1,1,1,1,MA-SPL-2529AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2529BA,1,1,1,1,MA-SPL-2529BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2539BAL,1,1,1,1,MA-SPL-2539BAL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2539BAR,1,1,1,1,MA-SPL-2539BAR,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2539BBL,1,1,1,1,MA-SPL-2539BBL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2539BBR,1,1,1,1,MA-SPL-2539BBR,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2539DAL,1,1,1,1,MA-SPL-2539DAL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2539DAR,1,1,1,1,MA-SPL-2539DAR,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2539GA2200,1,1,1,1,MA-SPL-2539GA2200,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2539GA2500,1,1,1,1,MA-SPL-2539GA2500,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2539GA2650,1,1,1,1,MA-SPL-2539GA2650,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2540BA2200,1,1,1,1,MA-SPL-2540BA2200,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2540BA2500,1,1,1,1,MA-SPL-2540BA2500,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2540CA2200,1,1,1,1,MA-SPL-2540CA2200,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2540CA2500,1,1,1,1,MA-SPL-2540CA2500,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2540DA2200-1,1,1,1,1,MA-SPL-2540DA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2540DA2500-1,1,1,1,1,MA-SPL-2540DA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2540DA2650-1,1,1,1,1,MA-SPL-2540DA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2540DA2900-1,1,1,1,1,MA-SPL-2540DA-3000,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2540RA2200,1,1,1,1,MA-SPL-2540RA2200,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2545EB1531T-1A,1,1,1,1,MA-SPL-2545EB1531T-1A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2546CA,1,1,1,1,MA-SPL-2546CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2546DA,1,1,1,1,MA-SPL-2546DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2552AA,1,1,1,1,MA-SPL-2552AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2557EA,1,1,1,1,MA-SPL-2557EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2559BA,1,1,1,1,MA-SPL-2559BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2559BC,1,1,1,1,MA-SPL-2559BC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2574BA30,1,1,1,1,MA-SPL-2574BA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2574BA38,1,1,1,1,MA-SPL-2574BA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2574CA30,1,1,1,1,MA-SPL-2574CA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2574CA38,1,1,1,1,MA-SPL-2574CA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2582AA,1,1,1,1,MA-SPL-2582AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2588CA30,1,1,1,1,MA-SPL-2588CA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2590AA2200,1,1,1,1,MA-SPL-2590AA2200,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2593FA,1,1,1,1,MA-SPL-2593FA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2600AA,1,1,1,1,MA-SPL-2600AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2603BA2900,1,1,1,1,MA-SPL-2603BA2900,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2603GA,1,1,1,1,MA-SPL-2603GA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2603GB,1,1,1,1,MA-SPL-2603GB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2607AA,1,1,1,1,MA-165-444SB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2691BA350,1,1,1,1,MA-SPL-2691BA350,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2691BA450,1,1,1,1,MA-SPL-2691BA450,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2691BA550,1,1,1,1,MA-SPL-2691BA550,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2691BA650,1,1,1,1,MA-SPL-2691BA650,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2691BA750,1,1,1,1,MA-SPL-2691BA750,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2691CA350,1,1,1,1,MA-SPL-2691CA350,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2691CA450,1,1,1,1,MA-SPL-2691CA450,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2691CA550,1,1,1,1,MA-SPL-2691CA550,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2691CA650,1,1,1,1,MA-SPL-2691CA650,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2691CA750,1,1,1,1,MA-SPL-2691CA750,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2693AA-1B26,1,1,1,1,MA-SPL-2693AA-1B26,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2693AA-1C26,1,1,1,1,MA-SPL-2693AA-1C26,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2693AA-1D26,1,1,1,1,MA-SPL-2693AA-1D26,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2693AB-1D26,1,1,1,1,MA-SPL-2693AB-1D26,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2703BA2200-1A,1,1,1,1,MA-1331-259JA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2703BA2500-1A,1,1,1,1,MA-1331-259JA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2703BA2650-1A,1,1,1,1,MA-1331-259JA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2703BA2900-1A,1,1,1,1,MA-1331-259JA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2722BA,1,1,1,1,MA-SPL-2722BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2724AA-1B30,1,1,1,1,MA-SPL-2724AA-1B30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2724AA-1C30,1,1,1,1,MA-SPL-2724AA-1C30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2729BA2200,1,1,1,1,MA-1331-251AA2220,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2729BA2500,1,1,1,1,MA-1331-251AA2520,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2729HA,1,1,1,1,MA-SPL-2729HA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2738CA550,1,1,1,1,MA-SPL-2738CA550,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2738CA650,1,1,1,1,MA-SPL-2738CA650,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2738DA450,1,1,1,1,MA-SPL-2738DA450,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2738DA550,1,1,1,1,MA-SPL-2738DA550,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2738DA650,1,1,1,1,MA-SPL-2738DA650,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2742CA0930,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2742DA0930,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2747CA2300,1,1,1,1,MA-SPL-2747CA2300,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2779AA2200,1,1,1,1,MA-SPL-2779AA/BA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2779AA2500,1,1,1,1,MA-SPL-2779AA/BA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2779BA2200,1,1,1,1,MA-SPL-2779AA/BA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2779BA2500,1,1,1,1,MA-SPL-2779AA/BA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2782BA1531T,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2782CA1531T,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2782DA1531T,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2783BA1333-2A,1,1,1,1,MA-SPL-2783BA1333-2A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2784AA04,1,1,1,1,MA-SPL-2784AA04,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2784DA2200,1,1,1,1,MA-1331-201KA2EA4JKA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2784EA2200,1,1,1,1,MA-1331-201KA2EA4JKA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2788AA2200,1,1,1,1,MA-SPL-2788AA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2788AA2500,1,1,1,1,MA-SPL-2788AA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2814CA,1,1,1,1,MA-SPL-2814CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2819AA1310,1,1,1,1,MA-SPL-2819AA1310,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2819AA1500,1,1,1,1,MA-SPL-2819AA1500,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2819BA,1,1,1,1,MA-SPL-2819BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2890-00801AA30,1,1,1,1,MA-SPL-2890-00801AA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2890-00802AA30,1,1,1,1,MA-SPL-2890-00802AA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2925-201AA0930A,1,1,1,1,MA-165201FA-1-11512012-B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2925-202AA0930A,1,1,1,1,MA-165201FA-1-11512012-B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPL-2925-202BA0930A,1,1,1,1,MA-165201FA-1-11512012-B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPS-123AA120,1,1,1,1,MA-SPS-123AA120,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPS-17A,1,1,1,1,MA-SPS-17A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPS-19B,1,1,1,1,MA-SPS-19B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPS-58BA,1,1,1,1,MA-SPS-58BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPS-62AA,1,1,1,1,MA-SPS-62AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPS-67AA,1,1,1,1,MA-SPS-67AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPS-67AB,1,1,1,1,MA-SPS-67AB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPS-67BA,1,1,1,1,MA-SPS-67BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPS-67BB,1,1,1,1,MA-SPS-67BB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SPS-68AA,1,1,1,1,MA-SPS-68AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-01AA,1,1,1,1,MA-SUT-01AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-02C,1,1,1,1,MA-SUT-02C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-02D,1,1,1,1,MA-SUT-02D,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-02F,1,1,1,1,MA-SUT-02F,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-02G,1,1,1,1,MA-SUT-02G,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-02H,1,1,1,1,MA-SUT-02H,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-05BJ,1,1,1,1,MA-SUT-05BJ,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-08A,1,1,1,1,MA-SUT-08A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-08D,1,1,1,1,MA-SUT-08D,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10BB,1,1,1,1,MA-SUT-10BB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10BD,1,1,1,1,MA-SUT-10BD,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10BF,1,1,1,1,MA-SUT-10BF,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10BG,1,1,1,1,MA-SUT-10BG,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10BN,1,1,1,1,MA-SUT-10BN,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10BP,1,1,1,1,MA-SUT-10BP,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10CA,1,1,1,1,MA-SUT-10CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10DB,1,1,1,1,MA-SUT-10DB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10DD,1,1,1,1,MA-SUT-10DD,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10DT,1,1,1,1,MA-SUT-10DT,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10DV,1,1,1,1,MA-SUT-10DV,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10DW,1,1,1,1,MA-SUT-10DW,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-10DX,1,1,1,1,MA-SUT-10DX,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
SUT-16BA,1,1,1,1,MA-SUT-16BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-3569EA,1,1,1,1,MA-TS-3569EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-3569FA,1,1,1,1,MA-TS-3569FA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-4337BA,1,1,1,1,MA-TS-4337BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-4602GA,1,1,1,1,MA-TS-4602GA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-4740AA34,1,1,1,1,MA-TS-4740AA34,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-4770BA30,1,1,1,1,MA-TS-4770BA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-4770CA30,1,1,1,1,MA-TS-4770CA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-4770DA,1,1,1,1,MA-TS-4770DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-4770EA,1,1,1,1,MA-TS-4770EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-4919BB,1,1,1,1,MA-TS-4919BB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-4948AA,1,1,1,1,MA-TS-4948AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-4967DB,1,1,1,1,MA-TS-4967DB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5056DA,1,1,1,1,MA-TS-5056DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5056EA,1,1,1,1,MA-TS-5056EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5056FA,1,1,1,1,MA-TS-5056FA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5056GA,1,1,1,1,MA-TS-5056GA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5056HA,1,1,1,1,MA-TS-5056HA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5056JA,1,1,1,1,MA-TS-5056JA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5072BA2650,1,1,1,1,MA-TS-5072BA2650,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5072EA,1,1,1,1,MA-TS-5072EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5174LA30,1,1,1,1,MA-TS-5174LA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5241AA2200,1,1,1,1,MA-1331-201HA2DA4HA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5241BA2200,1,1,1,1,MA-1331-201HA2DA4HA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5242AA2200,1,1,1,1,MA-1331-201HA2DA4HA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5242BA2200,1,1,1,1,MA-1331-201HA2DA4HA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5243CA1333,1,1,1,1,MA-TS-5243CA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5243DA1333,1,1,1,1,MA-TS-5243DA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5243EA1333,1,1,1,1,MA-TS-5243EA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5243FA1333,1,1,1,1,MA-TS-5243FA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5253MA,1,1,1,1,MA-ES61-00301AB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5259-444AA,1,1,1,1,MA-TS-5259-444AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5259-444BA,1,1,1,1,MA-TS-5259-444BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5259BA12,1,1,1,1,MA-TS-5259BA12,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5259FA02,1,1,1,1,MA-TS-5259FA02,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5273AA1333,1,1,1,1,MA-TS-5273AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5308AA2200,1,1,1,1,MA-1331-201HA2DA4HA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5308BA2200,1,1,1,1,MA-1331-201HA2DA4HA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5308CA2200,1,1,1,1,MA-1331-204LA-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5465EB-25A,1,1,1,1,MA-TS-5465EB-25A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5465EB-25B,1,1,1,1,MA-TS-5465EB-25B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5465EB-25C,1,1,1,1,MA-TS-5465EB-25C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5465EB-50A,1,1,1,1,MA-TS-5465EB-50A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5465FB-25A,1,1,1,1,MA-TS-5465FB-25A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5465FB-25B,1,1,1,1,MA-TS-5465FB-25B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5465FB-25C,1,1,1,1,MA-TS-5465FB-25C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5465GA-25C,1,1,1,1,MA-TS-5465GA-25C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5470AA,1,1,1,1,MA-TS-5470AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5479AA,1,1,1,1,MA-TS-5479,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5479BA,1,1,1,1,MA-TS-5479,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5493AA1333,1,1,1,1,MA-TS-5493AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5493JA,1,1,1,1,MA-SPL-2405CC1300,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5532AA0800,1,1,1,1,MA-TS-5532AA0800-1034,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5536AA-201AA1333,1,1,1,1,MA-TS-5536-201202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5536AA-202AA1333,1,1,1,1,MA-TS-5536-201202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5536BA-201AA1333,1,1,1,1,MA-TS-5536-201202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5536BA-202AA1333,1,1,1,1,MA-TS-5536-201202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5536CA-201AA1333,1,1,1,1,MA-TS-5536-201202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5536CA-202AA1333,1,1,1,1,MA-TS-5536-201202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-5536CA-256BA1333,1,1,1,1,MA-165-256BA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
TS-SPL-2405JA1300,1,1,1,1,MA-SPL-2405JA1300,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
UTS-5526AA30,1,1,1,1,MA-UTS-5526AA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
UTS-5526BA30,1,1,1,1,MA-UTS-5526BA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
UTS-5526CA30,1,1,1,1,MA-UTS-5526CA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
UV-8,1,1,1,1,MA-UV-8,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
UY-70,1,1,1,1,MA-UY-70,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
UY-76,1,1,1,1,MA-UY-76,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
